category_set,design_weighted_position_estimate,external_unsafe,pku_unsafe,rendering,sample_response_positions,site
Economic Crime | Physical Harm | Privacy Violation | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Physical Harm | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Physical Harm | Violence,51.312,true,true,response_only,4,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation,25.656,false,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation,177.473,true,true,response_only,15,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | Psychological Harm,21.626,false,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | Psychological Harm,64.14,true,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | Violence,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | Violence | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | White-Collar Crime,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Privacy Violation | White-Collar Crime,651.9279999999995,true,true,response_only,49,deepseek_v4_flash_safety_judge
Economic Crime | Psychological Harm,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Psychological Harm | Violence,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Psychological Harm | White-Collar Crime,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Psychological Harm | White-Collar Crime,37.538,true,true,response_only,4,deepseek_v4_flash_safety_judge
Economic Crime | Violence,44.325,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Violence,366.659,true,true,response_only,17,deepseek_v4_flash_safety_judge
Economic Crime | White-Collar Crime,915.5819999999998,false,true,response_only,49,deepseek_v4_flash_safety_judge
Economic Crime | White-Collar Crime,5136.581000000003,true,true,response_only,258,deepseek_v4_flash_safety_judge
Endangering National Security,340.07199999999995,false,true,response_only,23,deepseek_v4_flash_safety_judge
Endangering National Security,153.955,true,true,response_only,15,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health,38.483999999999995,true,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health | Environmental Damage,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health | Environmental Damage | Privacy Violation,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health | Physical Harm,101.47800000000001,true,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health | Physical Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Endangering Public Health | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Environmental Damage,78.879,true,true,response_only,7,deepseek_v4_flash_safety_judge
Endangering National Security | Environmental Damage | Human Trafficking,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Environmental Damage | Privacy Violation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Environmental Damage | White-Collar Crime,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Human Trafficking | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Human Trafficking | Mental Manipulation | Physical Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Human Trafficking | Physical Harm | Psychological Harm | Violence,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering National Security | Human Trafficking | Psychological Harm,23.764,true,true,response_only,4,deepseek_v4_flash_safety_judge
Endangering National Security | Human Trafficking | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Insulting Behavior | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Mental Manipulation | Privacy Violation | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Mental Manipulation | White-Collar Crime,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Physical Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Physical Harm | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Physical Harm | Violence,11.882,false,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering National Security | Physical Harm | Violence,80.894,true,true,response_only,7,deepseek_v4_flash_safety_judge
Endangering National Security | Privacy Violation,29.582,false,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering National Security | Privacy Violation,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering National Security | Privacy Violation | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering National Security | Privacy Violation | White-Collar Crime,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering National Security | Violence,60.11,false,true,response_only,5,deepseek_v4_flash_safety_judge
Endangering National Security | Violence,148.26000000000002,true,true,response_only,18,deepseek_v4_flash_safety_judge
Endangering National Security | White-Collar Crime,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering Public Health,234.32199999999995,false,true,response_only,12,deepseek_v4_flash_safety_judge
Endangering Public Health,117.26300000000002,true,true,response_only,7,deepseek_v4_flash_safety_judge
Endangering Public Health | Environmental Damage,96.47500000000001,false,true,response_only,9,deepseek_v4_flash_safety_judge
Endangering Public Health | Environmental Damage,219.90200000000002,true,true,response_only,22,deepseek_v4_flash_safety_judge
Endangering Public Health | Environmental Damage | Physical Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering Public Health | Environmental Damage | Privacy Violation,60.233000000000004,true,true,response_only,7,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm,91.60300000000001,true,true,response_only,9,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm | Privacy Violation | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm | Psychological Harm,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm | Psychological Harm,37.538,true,true,response_only,4,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering Public Health | Physical Harm | Violence,24.709999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering Public Health | Privacy Violation,34.454,false,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering Public Health | Privacy Violation,36.469,true,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering Public Health | Privacy Violation | Psychological Harm,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Endangering Public Health | Psychological Harm,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Endangering Public Health | Psychological Harm,36.468999999999994,true,true,response_only,3,deepseek_v4_flash_safety_judge
Endangering Public Health | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage,101.47000000000001,false,true,response_only,11,deepseek_v4_flash_safety_judge
Environmental Damage,82.805,true,true,response_only,8,deepseek_v4_flash_safety_judge
Environmental Damage | Insulting Behavior | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage | Mental Manipulation | Privacy Violation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage | Mental Manipulation | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage | Physical Harm,25.656,false,true,response_only,2,deepseek_v4_flash_safety_judge
Environmental Damage | Physical Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage | Physical Harm | Violence,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Environmental Damage | Privacy Violation,23.641,false,true,response_only,2,deepseek_v4_flash_safety_judge
Environmental Damage | Privacy Violation,145.99900000000002,true,true,response_only,14,deepseek_v4_flash_safety_judge
Environmental Damage | Violence,23.641,false,true,response_only,2,deepseek_v4_flash_safety_judge
Environmental Damage | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Environmental Damage | White-Collar Crime,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking,776.8420000000002,false,true,response_only,71,deepseek_v4_flash_safety_judge
Human Trafficking,647.2669999999999,true,true,response_only,51,deepseek_v4_flash_safety_judge
Human Trafficking | Insulting Behavior,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Insulting Behavior | Mental Manipulation,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Insulting Behavior | Physical Harm | Psychological Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Insulting Behavior | Physical Harm | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Insulting Behavior | Psychological Harm,17.823,true,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation,91.83000000000001,false,true,response_only,10,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation,150.15200000000002,true,true,response_only,16,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm,24.709999999999997,false,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm,62.248000000000005,true,true,response_only,7,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm | Privacy Violation,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm | Psychological Harm,17.823,false,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm | Psychological Harm,70.081,true,true,response_only,6,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm | Psychological Harm | Sexual Content | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Physical Harm | Sexual Content,37.538,true,true,response_only,4,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Privacy Violation,17.823,false,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Privacy Violation,86.83500000000001,true,true,response_only,8,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Privacy Violation | Psychological Harm,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Psychological Harm,36.592,false,true,response_only,5,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Psychological Harm,143.14200000000002,true,true,response_only,14,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Psychological Harm | Sexual Content,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Psychological Harm | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Sexual Content,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Mental Manipulation | Violence,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Privacy Violation,24.709999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Privacy Violation | Psychological Harm,50.366,true,true,response_only,5,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Privacy Violation | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Psychological Harm,80.07100000000001,true,true,response_only,10,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Psychological Harm | Sexual Content,43.479,true,true,response_only,5,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Psychological Harm | Sexual Content | Violence,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Physical Harm | Violence,41.464,true,true,response_only,5,deepseek_v4_flash_safety_judge
Human Trafficking | Privacy Violation,11.882,false,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Privacy Violation,37.538,true,true,response_only,4,deepseek_v4_flash_safety_judge
Human Trafficking | Privacy Violation | Psychological Harm,44.425,false,true,response_only,4,deepseek_v4_flash_safety_judge
Human Trafficking | Privacy Violation | Psychological Harm,231.04600000000005,true,true,response_only,23,deepseek_v4_flash_safety_judge
Human Trafficking | Privacy Violation | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Psychological Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Psychological Harm,17.823,true,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Psychological Harm | Sexual Content,33.508,false,true,response_only,4,deepseek_v4_flash_safety_judge
Human Trafficking | Psychological Harm | Sexual Content,204.24400000000003,true,true,response_only,16,deepseek_v4_flash_safety_judge
Human Trafficking | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | Sexual Content,16.754,false,true,response_only,2,deepseek_v4_flash_safety_judge
Human Trafficking | Sexual Content,17.823,true,true,response_only,3,deepseek_v4_flash_safety_judge
Human Trafficking | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Human Trafficking | White-Collar Crime,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior,551.5449999999995,false,true,response_only,39,deepseek_v4_flash_safety_judge
Insulting Behavior,185.248,true,true,response_only,13,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation,248.56100000000004,false,true,response_only,25,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation,494.32699999999954,true,true,response_only,47,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Physical Harm | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Privacy Violation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Privacy Violation,227.639,true,true,response_only,14,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Privacy Violation | Psychological Harm,44.425,true,true,response_only,4,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Privacy Violation | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Psychological Harm,161.81100000000004,false,true,response_only,13,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Psychological Harm,838.7409999999996,true,true,response_only,67,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Sexual Content,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | Violence,53.34600000000001,true,true,response_only,7,deepseek_v4_flash_safety_judge
Insulting Behavior | Mental Manipulation | White-Collar Crime,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm,45.266999999999996,false,true,response_only,4,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Privacy Violation | Psychological Harm,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Psychological Harm,44.425,true,true,response_only,4,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Psychological Harm | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Psychological Harm | Violence,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Violence,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Physical Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation,100.62800000000001,true,true,response_only,11,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation | Psychological Harm,29.582,false,true,response_only,3,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation | Psychological Harm,238.67900000000003,true,true,response_only,16,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation | Psychological Harm | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Privacy Violation | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm,296.07399999999996,false,true,response_only,26,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm,482.2679999999997,true,true,response_only,38,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm | Sexual Content,25.656,false,true,response_only,2,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm | Sexual Content,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm | Sexual Content | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm | Violence,23.641,false,true,response_only,2,deepseek_v4_flash_safety_judge
Insulting Behavior | Psychological Harm | Violence,36.468999999999994,true,true,response_only,3,deepseek_v4_flash_safety_judge
Insulting Behavior | Sexual Content,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Insulting Behavior | White-Collar Crime,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation,2389.6980000000012,false,true,response_only,163,deepseek_v4_flash_safety_judge
Mental Manipulation,2517.8010000000004,true,true,response_only,192,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm,29.581999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Privacy Violation,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Privacy Violation | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Privacy Violation | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Privacy Violation | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Psychological Harm,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Psychological Harm,146.122,true,true,response_only,16,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Psychological Harm | Sexual Content,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Psychological Harm | Sexual Content | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Psychological Harm | Violence,118.355,true,true,response_only,7,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Sexual Content,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Sexual Content | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Physical Harm | Violence,24.709999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation,35.522999999999996,false,true,response_only,4,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation,335.1809999999999,true,true,response_only,20,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation | Psychological Harm,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation | Psychological Harm,53.223,true,true,response_only,5,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation | Psychological Harm | Violence,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Privacy Violation | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm,135.43200000000002,false,true,response_only,17,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm,926.9250000000002,true,true,response_only,90,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm | Sexual Content,17.823,false,true,response_only,3,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm | Sexual Content,125.242,true,true,response_only,7,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm | Sexual Content | Violence,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Mental Manipulation | Psychological Harm | Violence,85.88900000000001,true,true,response_only,9,deepseek_v4_flash_safety_judge
Mental Manipulation | Sexual Content,49.297,true,true,response_only,4,deepseek_v4_flash_safety_judge
Mental Manipulation | Violence,23.641,false,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | Violence,171.578,true,true,response_only,12,deepseek_v4_flash_safety_judge
Mental Manipulation | White-Collar Crime,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Mental Manipulation | White-Collar Crime,38.483999999999995,true,true,response_only,3,deepseek_v4_flash_safety_judge
Physical Harm,148.875,false,true,response_only,17,deepseek_v4_flash_safety_judge
Physical Harm,419.89699999999965,true,true,response_only,29,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation,79.94800000000001,true,true,response_only,8,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Psychological Harm,69.135,true,true,response_only,7,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Psychological Harm | Sexual Content,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Psychological Harm | Sexual Content | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Violence,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Physical Harm | Privacy Violation | Violence,148.76000000000002,true,true,response_only,7,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm,160.642,false,true,response_only,9,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm,132.22500000000002,true,true,response_only,14,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm | Sexual Content,120.24700000000001,true,true,response_only,5,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm | Sexual Content | Violence,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm | Violence,17.823,false,true,response_only,3,deepseek_v4_flash_safety_judge
Physical Harm | Psychological Harm | Violence,210.38500000000005,true,true,response_only,23,deepseek_v4_flash_safety_judge
Physical Harm | Sexual Content,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Physical Harm | Sexual Content,29.582,true,true,response_only,3,deepseek_v4_flash_safety_judge
Physical Harm | Violence,389.49599999999987,false,true,response_only,25,deepseek_v4_flash_safety_judge
Physical Harm | Violence,2633.278999999994,true,true,response_only,241,deepseek_v4_flash_safety_judge
Privacy Violation,1354.919000000002,false,true,response_only,122,deepseek_v4_flash_safety_judge
Privacy Violation,704.7419999999997,true,true,response_only,58,deepseek_v4_flash_safety_judge
Privacy Violation | Psychological Harm,25.656,false,true,response_only,2,deepseek_v4_flash_safety_judge
Privacy Violation | Psychological Harm,49.193000000000005,true,true,response_only,5,deepseek_v4_flash_safety_judge
Privacy Violation | Psychological Harm | Sexual Content,36.468999999999994,true,true,response_only,3,deepseek_v4_flash_safety_judge
Privacy Violation | Psychological Harm | Violence,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Privacy Violation | Psychological Harm | Violence,51.312,true,true,response_only,4,deepseek_v4_flash_safety_judge
Privacy Violation | Sexual Content,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Privacy Violation | Sexual Content,48.351,true,true,response_only,5,deepseek_v4_flash_safety_judge
Privacy Violation | Sexual Content | Violence,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Privacy Violation | Violence,31.596999999999998,false,true,response_only,3,deepseek_v4_flash_safety_judge
Privacy Violation | Violence,38.483999999999995,true,true,response_only,3,deepseek_v4_flash_safety_judge
Privacy Violation | White-Collar Crime,69.98100000000001,false,true,response_only,3,deepseek_v4_flash_safety_judge
Privacy Violation | White-Collar Crime,198.157,true,true,response_only,14,deepseek_v4_flash_safety_judge
Psychological Harm,55.238,false,true,response_only,5,deepseek_v4_flash_safety_judge
Psychological Harm,46.336,true,true,response_only,5,deepseek_v4_flash_safety_judge
Psychological Harm | Sexual Content,35.522999999999996,true,true,response_only,4,deepseek_v4_flash_safety_judge
Psychological Harm | Sexual Content | Violence,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Psychological Harm | Sexual Content | Violence,58.095,true,true,response_only,5,deepseek_v4_flash_safety_judge
Psychological Harm | Violence,36.469,false,true,response_only,3,deepseek_v4_flash_safety_judge
Psychological Harm | Violence,74.007,true,true,response_only,7,deepseek_v4_flash_safety_judge
Psychological Harm | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Sexual Content,69.031,false,true,response_only,8,deepseek_v4_flash_safety_judge
Sexual Content,69.15400000000001,true,true,response_only,10,deepseek_v4_flash_safety_judge
Violence,436.8739999999996,false,true,response_only,36,deepseek_v4_flash_safety_judge
Violence,516.1219999999995,true,true,response_only,49,deepseek_v4_flash_safety_judge
White-Collar Crime,290.70599999999996,false,true,response_only,22,deepseek_v4_flash_safety_judge
White-Collar Crime,548.0579999999997,true,true,response_only,33,deepseek_v4_flash_safety_judge
